s1,class1,ex1,s2,class2,ex2,score
18133029,04DT,Ex7,15110134,08CLC,Ex1,0.6932094416561279
18133029,04DT,Ex7,15110134,08CLC,Ex3,0.8698420805089614
18133029,04DT,Ex7,15110134,08CLC,Ex2,0.8862725127948804
18133029,04DT,Ex7,15110134,08CLC,Ex4,0.8264254117102334
18133029,04DT,Ex7,15110353,04DT,Ex7,0.8086986809092409
18133029,04DT,Ex7,15110353,04DT,Ex5,0.8401370306217343
18133029,04DT,Ex7,15110353,04DT,Ex1,0.7316502598316773
18133029,04DT,Ex7,15110353,04DT,Ex8,0.8395099159907979
18133029,04DT,Ex7,15110353,04DT,Ex6,0.810022050341548
18133029,04DT,Ex7,15110353,04DT,Ex4,0.8657866190780293
18133029,04DT,Ex7,16110253,09CLC,Ex1,0.6694292512743972
18133029,04DT,Ex7,16110253,09CLC,Ex3,0.9029950329661369
18133029,04DT,Ex7,16110253,09CLC,Ex2,0.908511791159125
18133029,04DT,Ex7,16110253,09CLC,Ex4,0.8719428826909547
18133029,04DT,Ex7,16110261,08CLC,Ex5,0.8263718049291154
18133029,04DT,Ex7,16110261,08CLC,Ex1,0.8705036789178848
18133029,04DT,Ex7,16110261,08CLC,Ex2,0.884918449596427
18133029,04DT,Ex7,16110261,08CLC,Ex6,0.8310072490176243
18133029,04DT,Ex7,16110261,08CLC,Ex4,0.8344657539293684
18133029,04DT,Ex7,16110585,08CLC,Ex1,0.6692370003045991
18133029,04DT,Ex7,16119045,09CLC,Ex5,0.8611066233028065
18133029,04DT,Ex7,16119045,09CLC,Ex1,0.682412959419923
18133029,04DT,Ex7,16119045,09CLC,Ex3,0.8907263167932922
18133029,04DT,Ex7,16119045,09CLC,Ex2,0.9074683121169906
18133029,04DT,Ex7,16119045,09CLC,Ex6,0.8612132209284297
18133029,04DT,Ex7,16119045,09CLC,Ex4,0.8939018350781747
18133029,04DT,Ex7,17110010,02CLC,Ex7,0.7602863321412343
18133029,04DT,Ex7,17110010,02CLC,Ex5,0.7782562544037189
18133029,04DT,Ex7,17110010,02CLC,Ex1,0.6913243322330114
18133029,04DT,Ex7,17110010,02CLC,Ex3,0.8013529013364743
18133029,04DT,Ex7,17110010,02CLC,Ex8,0.7475899832756245
18133029,04DT,Ex7,17110010,02CLC,Ex2,0.8676526614700455
18133029,04DT,Ex7,17110010,02CLC,Ex6,0.77575604672416
18133029,04DT,Ex7,17110010,02CLC,Ex4,0.8013529013364743
18133029,04DT,Ex7,17110021,01CLC,Ex2,0.8748840443789959
18133029,04DT,Ex7,17110030,01CLC,Ex7,0.8030177619950525
18133029,04DT,Ex7,17110030,01CLC,Ex5,0.7950373468870785
18133029,04DT,Ex7,17110030,01CLC,Ex1,0.6851443771908923
18133029,04DT,Ex7,17110030,01CLC,Ex3,0.8076066717786609
18133029,04DT,Ex7,17110030,01CLC,Ex8,0.7441554200341444
18133029,04DT,Ex7,17110030,01CLC,Ex2,0.8406979793852026
18133029,04DT,Ex7,17110030,01CLC,Ex6,0.7908691724578103
18133029,04DT,Ex7,17110030,01CLC,Ex4,0.7921124636604074
18133029,04DT,Ex7,17110033,02CLC,Ex7,0.7501453422419317
18133029,04DT,Ex7,17110033,02CLC,Ex5,0.7907050784041242
18133029,04DT,Ex7,17110033,02CLC,Ex1,0.6869067425387246
18133029,04DT,Ex7,17110033,02CLC,Ex3,0.815540740887324
18133029,04DT,Ex7,17110033,02CLC,Ex8,0.744846447610039
18133029,04DT,Ex7,17110033,02CLC,Ex2,0.8687399269698503
18133029,04DT,Ex7,17110033,02CLC,Ex6,0.7545337711847745
18133029,04DT,Ex7,17110033,02CLC,Ex4,0.7902830955982209
18133029,04DT,Ex7,17110048,02CLC,Ex7,0.7683309210376155
18133029,04DT,Ex7,17110048,02CLC,Ex5,0.7927825366673262
18133029,04DT,Ex7,17110048,02CLC,Ex1,0.6923265041727008
18133029,04DT,Ex7,17110048,02CLC,Ex3,0.8076666835192088
18133029,04DT,Ex7,17110048,02CLC,Ex8,0.7441554200341444
18133029,04DT,Ex7,17110048,02CLC,Ex2,0.8528065036324893
18133029,04DT,Ex7,17110048,02CLC,Ex6,0.7747969848684745
18133029,04DT,Ex7,17110048,02CLC,Ex4,0.7902830955982209
18133029,04DT,Ex7,17110049,02CLC,Ex5,0.7858113956883781
18133029,04DT,Ex7,17110049,02CLC,Ex1,0.6699917782098055
18133029,04DT,Ex7,17110049,02CLC,Ex3,0.8047513342217395
18133029,04DT,Ex7,17110049,02CLC,Ex2,0.8617873081454525
18133029,04DT,Ex7,17110049,02CLC,Ex6,0.7503326609295015
18133029,04DT,Ex7,17110049,02CLC,Ex4,0.7857295433517362
18133029,04DT,Ex7,17110059,02CLC,Ex7,0.7936526195667769
18133029,04DT,Ex7,17110059,02CLC,Ex5,0.7889027059271112
18133029,04DT,Ex7,17110059,02CLC,Ex1,0.6873005344754174
18133029,04DT,Ex7,17110059,02CLC,Ex3,0.8031092159590631
18133029,04DT,Ex7,17110059,02CLC,Ex8,0.7662002867227103
18133029,04DT,Ex7,17110059,02CLC,Ex2,0.867906092479825
18133029,04DT,Ex7,17110059,02CLC,Ex6,0.7899147516839644
18133029,04DT,Ex7,17110059,02CLC,Ex4,0.7917664616004281
18133029,04DT,Ex7,17110062,02CLC,Ex7,0.8074589973592161
18133029,04DT,Ex7,17110062,02CLC,Ex5,0.7938204905949533
18133029,04DT,Ex7,17110062,02CLC,Ex1,0.6894209363243796
18133029,04DT,Ex7,17110062,02CLC,Ex3,0.8067374760196322
18133029,04DT,Ex7,17110062,02CLC,Ex8,0.7430138746757462
18133029,04DT,Ex7,17110062,02CLC,Ex2,0.858050925391061
18133029,04DT,Ex7,17110062,02CLC,Ex6,0.820165328270807
18133029,04DT,Ex7,17110062,02CLC,Ex4,0.7899152440393072
18133029,04DT,Ex7,17110078,02CLC,Ex7,0.7967792701076817
18133029,04DT,Ex7,17110078,02CLC,Ex5,0.787077466596146
18133029,04DT,Ex7,17110078,02CLC,Ex1,0.696928516575476
18133029,04DT,Ex7,17110078,02CLC,Ex3,0.8152314927599845
18133029,04DT,Ex7,17110078,02CLC,Ex8,0.7251235570935975
18133029,04DT,Ex7,17110078,02CLC,Ex2,0.8653846248620893
18133029,04DT,Ex7,17110078,02CLC,Ex6,0.7810729654459115
18133029,04DT,Ex7,17110078,02CLC,Ex4,0.7977180305074473
18133029,04DT,Ex7,17110080,02CLC,Ex7,0.7596764417662136
18133029,04DT,Ex7,17110080,02CLC,Ex5,0.7848960914321848
18133029,04DT,Ex7,17110080,02CLC,Ex1,0.6909776922428247
18133029,04DT,Ex7,17110080,02CLC,Ex3,0.8016688837757651
18133029,04DT,Ex7,17110080,02CLC,Ex8,0.753674775967138
18133029,04DT,Ex7,17110080,02CLC,Ex2,0.8530721802264452
18133029,04DT,Ex7,17110080,02CLC,Ex6,0.7520648857514807
18133029,04DT,Ex7,17110080,02CLC,Ex4,0.7778092267513275
18133029,04DT,Ex7,17110082,02CLC,Ex7,0.807480411740663
18133029,04DT,Ex7,17110082,02CLC,Ex1,0.6894209363243796
18133029,04DT,Ex7,17110082,02CLC,Ex3,0.8067374760196322
18133029,04DT,Ex7,17110082,02CLC,Ex8,0.7436880594254657
18133029,04DT,Ex7,17110082,02CLC,Ex2,0.8662895582616329
18133029,04DT,Ex7,17110082,02CLC,Ex6,0.820165328270807
18133029,04DT,Ex7,17110082,02CLC,Ex4,0.7899152440393072
18133029,04DT,Ex7,17110130,09CLC,Ex7,0.7825212053975708
18133029,04DT,Ex7,17110130,09CLC,Ex5,0.7612925094001147
18133029,04DT,Ex7,17110130,09CLC,Ex1,0.7065743886839564
18133029,04DT,Ex7,17110130,09CLC,Ex3,0.813781139059145
18133029,04DT,Ex7,17110130,09CLC,Ex8,0.7435949983810397
18133029,04DT,Ex7,17110130,09CLC,Ex2,0.8885395235713871
18133029,04DT,Ex7,17110130,09CLC,Ex6,0.7755246296834521
18133029,04DT,Ex7,17110130,09CLC,Ex4,0.7643532176945833
18133029,04DT,Ex7,17110177,09CLC,Ex5,0.7817510006081061
18133029,04DT,Ex7,17110177,09CLC,Ex6,0.7948776499406826
18133029,04DT,Ex7,17110230,08CLC,Ex7,0.7825212053975708
18133029,04DT,Ex7,17110230,08CLC,Ex5,0.7825673598563299
18133029,04DT,Ex7,17110230,08CLC,Ex1,0.8581296877658113
18133029,04DT,Ex7,17110230,08CLC,Ex3,0.830220962989898
18133029,04DT,Ex7,17110230,08CLC,Ex2,0.877009646392163
18133029,04DT,Ex7,17110230,08CLC,Ex6,0.7525331293399208
18133029,04DT,Ex7,17110230,08CLC,Ex4,0.766693377494812
18133029,04DT,Ex7,17110901,03DT,Ex1,0.7587330147277477
18133029,04DT,Ex7,18110004,01CLC,Ex5,0.8317099461619486
18133029,04DT,Ex7,18110004,01CLC,Ex1,0.6880293369741368
18133029,04DT,Ex7,18110004,01CLC,Ex3,0.8447340309619904
18133029,04DT,Ex7,18110004,01CLC,Ex2,0.8620362024248382
18133029,04DT,Ex7,18110004,01CLC,Ex6,0.8339646825231768
18133029,04DT,Ex7,18110004,01CLC,Ex4,0.845178721799064
18133029,04DT,Ex7,18110006,02CLC,Ex7,0.7847237758564226
18133029,04DT,Ex7,18110006,02CLC,Ex5,0.7586349461157367
18133029,04DT,Ex7,18110006,02CLC,Ex1,0.8641658004211343
18133029,04DT,Ex7,18110006,02CLC,Ex3,0.8256303372892361
18133029,04DT,Ex7,18110006,02CLC,Ex2,0.8542170457541942
18133029,04DT,Ex7,18110006,02CLC,Ex6,0.7517545563553033
18133029,04DT,Ex7,18110006,02CLC,Ex4,0.7862812691721422
18133029,04DT,Ex7,18110007,02CLC,Ex7,0.7848594143535151
18133029,04DT,Ex7,18110007,02CLC,Ex5,0.79776166126742
18133029,04DT,Ex7,18110007,02CLC,Ex3,0.8393085624582024
18133029,04DT,Ex7,18110007,02CLC,Ex8,0.7652375079770953
18133029,04DT,Ex7,18110007,02CLC,Ex6,0.7795747003661908
18133029,04DT,Ex7,18110007,02CLC,Ex4,0.8134810442016238
18133029,04DT,Ex7,18110010,01CLC,Ex7,0.7489571808963209
18133029,04DT,Ex7,18110010,01CLC,Ex5,0.7786062686519827
18133029,04DT,Ex7,18110010,01CLC,Ex1,0.7646665629641763
18133029,04DT,Ex7,18110010,01CLC,Ex3,0.8175717573804954
18133029,04DT,Ex7,18110010,01CLC,Ex8,0.7380095283241616
18133029,04DT,Ex7,18110010,01CLC,Ex2,0.8421500121674886
18133029,04DT,Ex7,18110010,01CLC,Ex6,0.7787561848321382
18133029,04DT,Ex7,18110010,01CLC,Ex4,0.7831125218387044
18133029,04DT,Ex7,18110011,01CLC,Ex7,0.8048390449938759
18133029,04DT,Ex7,18110011,01CLC,Ex5,0.7867991197940916
18133029,04DT,Ex7,18110011,01CLC,Ex1,0.6909902390183472
18133029,04DT,Ex7,18110011,01CLC,Ex3,0.8111171453944908
18133029,04DT,Ex7,18110011,01CLC,Ex8,0.7628999921097153
18133029,04DT,Ex7,18110011,01CLC,Ex2,0.8525795249835305
18133029,04DT,Ex7,18110011,01CLC,Ex6,0.7957248933175031
18133029,04DT,Ex7,18110011,01CLC,Ex4,0.8334128257903186
18133029,04DT,Ex7,18110012,01CLC,Ex7,0.7953665941459698
18133029,04DT,Ex7,18110012,01CLC,Ex5,0.8317099461619486
18133029,04DT,Ex7,18110012,01CLC,Ex1,0.6880293369741368
18133029,04DT,Ex7,18110012,01CLC,Ex3,0.8447340309619904
18133029,04DT,Ex7,18110012,01CLC,Ex2,0.8620362024248382
18133029,04DT,Ex7,18110012,01CLC,Ex6,0.824217909066252
18133029,04DT,Ex7,18110014,02CLC,Ex7,0.7848594143535151
18133029,04DT,Ex7,18110014,02CLC,Ex5,0.7795615937108191
18133029,04DT,Ex7,18110014,02CLC,Ex1,0.8315251521193064
18133029,04DT,Ex7,18110014,02CLC,Ex3,0.8601646051548495
18133029,04DT,Ex7,18110014,02CLC,Ex8,0.7139899986035605
18133029,04DT,Ex7,18110014,02CLC,Ex6,0.7397615533499491
18133029,04DT,Ex7,18110014,02CLC,Ex4,0.8090094497873763
18133029,04DT,Ex7,18110020,02CLC,Ex7,0.758882193541959
18133029,04DT,Ex7,18110020,02CLC,Ex5,0.7842414875555298
18133029,04DT,Ex7,18110020,02CLC,Ex1,0.7259171244598204
18133029,04DT,Ex7,18110020,02CLC,Ex3,0.8519836247939131
18133029,04DT,Ex7,18110020,02CLC,Ex2,0.8563722871789118
18133029,04DT,Ex7,18110020,02CLC,Ex6,0.7764635283786517
18133029,04DT,Ex7,18110020,02CLC,Ex4,0.7923860208441814
18133029,04DT,Ex7,18110022,02CLC,Ex7,0.7848594143535151
18133029,04DT,Ex7,18110022,02CLC,Ex5,0.7340977723032583
18133029,04DT,Ex7,18110022,02CLC,Ex1,0.7252093213796615
18133029,04DT,Ex7,18110022,02CLC,Ex3,0.759859286623893
18133029,04DT,Ex7,18110022,02CLC,Ex8,0.7149719061281977
18133029,04DT,Ex7,18110022,02CLC,Ex2,0.8686425667486073
18133029,04DT,Ex7,18110022,02CLC,Ex6,0.7397615533499491
18133029,04DT,Ex7,18110022,02CLC,Ex4,0.7460572388219205
18133029,04DT,Ex7,18110024,02CLC,Ex7,0.7996885598637163
18133029,04DT,Ex7,18110024,02CLC,Ex5,0.7340977723032583
18133029,04DT,Ex7,18110024,02CLC,Ex1,0.6492581076454371
18133029,04DT,Ex7,18110024,02CLC,Ex3,0.7221595957875252
18133029,04DT,Ex7,18110024,02CLC,Ex2,0.8146660374477506
18133029,04DT,Ex7,18110024,02CLC,Ex6,0.7957732556079398
18133029,04DT,Ex7,18110024,02CLC,Ex4,0.8090094497873763
18133029,04DT,Ex7,18110027,02CLC,Ex7,0.7848594143535151
18133029,04DT,Ex7,18110027,02CLC,Ex5,0.7425169509379461
18133029,04DT,Ex7,18110027,02CLC,Ex1,0.7038472724565561
18133029,04DT,Ex7,18110027,02CLC,Ex3,0.7618619262302009
18133029,04DT,Ex7,18110027,02CLC,Ex8,0.7149719061281977
18133029,04DT,Ex7,18110027,02CLC,Ex2,0.8542170457541942
18133029,04DT,Ex7,18110027,02CLC,Ex6,0.7397615533499491
