s1,class1,ex1,s2,class2,ex2,score
18110090,08CLC,Ex7,15110134,08CLC,Ex1,0.67907358840742
18110090,08CLC,Ex7,15110134,08CLC,Ex3,0.8574372714056688
18110090,08CLC,Ex7,15110134,08CLC,Ex2,0.8802940082014277
18110090,08CLC,Ex7,15110134,08CLC,Ex4,0.8290795358744535
18110090,08CLC,Ex7,15110353,04DT,Ex7,0.834438417720444
18110090,08CLC,Ex7,15110353,04DT,Ex5,0.8262768658476138
18110090,08CLC,Ex7,15110353,04DT,Ex1,0.7300705326640088
18110090,08CLC,Ex7,15110353,04DT,Ex8,0.8510896054529907
18110090,08CLC,Ex7,15110353,04DT,Ex6,0.8113947928731524
18110090,08CLC,Ex7,15110353,04DT,Ex4,0.8380149319767952
18110090,08CLC,Ex7,16110253,09CLC,Ex1,0.6612293295735536
18110090,08CLC,Ex7,16110253,09CLC,Ex3,0.8641296918690204
18110090,08CLC,Ex7,16110253,09CLC,Ex2,0.8996806709205403
18110090,08CLC,Ex7,16110253,09CLC,Ex4,0.8346228967292593
18110090,08CLC,Ex7,16110261,08CLC,Ex5,0.8208763637173344
18110090,08CLC,Ex7,16110261,08CLC,Ex1,0.8706865114244547
18110090,08CLC,Ex7,16110261,08CLC,Ex2,0.8665325425822159
18110090,08CLC,Ex7,16110261,08CLC,Ex6,0.8499686385380937
18110090,08CLC,Ex7,16110261,08CLC,Ex4,0.8192348082003922
18110090,08CLC,Ex7,16110585,08CLC,Ex1,0.6602569792506306
18110090,08CLC,Ex7,16119045,09CLC,Ex5,0.830478133041073
18110090,08CLC,Ex7,16119045,09CLC,Ex1,0.6703025245597597
18110090,08CLC,Ex7,16119045,09CLC,Ex3,0.8499362972729346
18110090,08CLC,Ex7,16119045,09CLC,Ex2,0.8955537105899259
18110090,08CLC,Ex7,16119045,09CLC,Ex6,0.8492539040889258
18110090,08CLC,Ex7,16119045,09CLC,Ex4,0.8492576084958697
18110090,08CLC,Ex7,17110010,02CLC,Ex7,0.7659224901095177
18110090,08CLC,Ex7,17110010,02CLC,Ex5,0.7788969787902066
18110090,08CLC,Ex7,17110010,02CLC,Ex1,0.6801640719351684
18110090,08CLC,Ex7,17110010,02CLC,Ex3,0.784244766092708
18110090,08CLC,Ex7,17110010,02CLC,Ex8,0.756206931520243
18110090,08CLC,Ex7,17110010,02CLC,Ex2,0.864841364593391
18110090,08CLC,Ex7,17110010,02CLC,Ex6,0.7791576398953945
18110090,08CLC,Ex7,17110010,02CLC,Ex4,0.784244766092708
18110090,08CLC,Ex7,17110021,01CLC,Ex2,0.871448528021574
18110090,08CLC,Ex7,17110030,01CLC,Ex7,0.802519234603849
18110090,08CLC,Ex7,17110030,01CLC,Ex5,0.7961733350779283
18110090,08CLC,Ex7,17110030,01CLC,Ex1,0.6743159555807346
18110090,08CLC,Ex7,17110030,01CLC,Ex3,0.7980274757686651
18110090,08CLC,Ex7,17110030,01CLC,Ex8,0.7326450079959324
18110090,08CLC,Ex7,17110030,01CLC,Ex2,0.8330016593364152
18110090,08CLC,Ex7,17110030,01CLC,Ex6,0.787513602456767
18110090,08CLC,Ex7,17110030,01CLC,Ex4,0.777893725455853
18110090,08CLC,Ex7,17110033,02CLC,Ex7,0.7688729012241731
18110090,08CLC,Ex7,17110033,02CLC,Ex5,0.7927445416043445
18110090,08CLC,Ex7,17110033,02CLC,Ex1,0.6750970617362431
18110090,08CLC,Ex7,17110033,02CLC,Ex3,0.8079868441930523
18110090,08CLC,Ex7,17110033,02CLC,Ex8,0.7437761755327724
18110090,08CLC,Ex7,17110033,02CLC,Ex2,0.8706513689709948
18110090,08CLC,Ex7,17110033,02CLC,Ex6,0.7729912364482879
18110090,08CLC,Ex7,17110033,02CLC,Ex4,0.7898341886997223
18110090,08CLC,Ex7,17110048,02CLC,Ex7,0.7715751253130708
18110090,08CLC,Ex7,17110048,02CLC,Ex5,0.7983589595102746
18110090,08CLC,Ex7,17110048,02CLC,Ex1,0.6829710736419216
18110090,08CLC,Ex7,17110048,02CLC,Ex3,0.8002783948773736
18110090,08CLC,Ex7,17110048,02CLC,Ex8,0.7326450079959324
18110090,08CLC,Ex7,17110048,02CLC,Ex2,0.8570608493159799
18110090,08CLC,Ex7,17110048,02CLC,Ex6,0.7769174486792126
18110090,08CLC,Ex7,17110048,02CLC,Ex4,0.7898341886997223
18110090,08CLC,Ex7,17110049,02CLC,Ex5,0.7835225904543783
18110090,08CLC,Ex7,17110049,02CLC,Ex1,0.6646574750881303
18110090,08CLC,Ex7,17110049,02CLC,Ex3,0.7934220765243497
18110090,08CLC,Ex7,17110049,02CLC,Ex2,0.8616536645977585
18110090,08CLC,Ex7,17110049,02CLC,Ex6,0.7535562089137864
18110090,08CLC,Ex7,17110049,02CLC,Ex4,0.7722844261615003
18110090,08CLC,Ex7,17110059,02CLC,Ex7,0.7780891782234586
18110090,08CLC,Ex7,17110059,02CLC,Ex5,0.7859494879022
18110090,08CLC,Ex7,17110059,02CLC,Ex1,0.678644927129859
18110090,08CLC,Ex7,17110059,02CLC,Ex3,0.7912428038862517
18110090,08CLC,Ex7,17110059,02CLC,Ex8,0.7490799482531694
18110090,08CLC,Ex7,17110059,02CLC,Ex2,0.8658652801066637
18110090,08CLC,Ex7,17110059,02CLC,Ex6,0.7725619721062044
18110090,08CLC,Ex7,17110059,02CLC,Ex4,0.778434426629025
18110090,08CLC,Ex7,17110062,02CLC,Ex7,0.8236302905091233
18110090,08CLC,Ex7,17110062,02CLC,Ex5,0.7935093065413336
18110090,08CLC,Ex7,17110062,02CLC,Ex1,0.6825431778575435
18110090,08CLC,Ex7,17110062,02CLC,Ex3,0.8031953683921269
18110090,08CLC,Ex7,17110062,02CLC,Ex8,0.7320511706977942
18110090,08CLC,Ex7,17110062,02CLC,Ex2,0.85236258911235
18110090,08CLC,Ex7,17110062,02CLC,Ex6,0.8356568135145143
18110090,08CLC,Ex7,17110062,02CLC,Ex4,0.7857711906107063
18110090,08CLC,Ex7,17110078,02CLC,Ex7,0.8195684723354675
18110090,08CLC,Ex7,17110078,02CLC,Ex5,0.7964821935308223
18110090,08CLC,Ex7,17110078,02CLC,Ex1,0.6834903704683956
18110090,08CLC,Ex7,17110078,02CLC,Ex3,0.8117332704570315
18110090,08CLC,Ex7,17110078,02CLC,Ex8,0.7377644317490714
18110090,08CLC,Ex7,17110078,02CLC,Ex2,0.8672879650825407
18110090,08CLC,Ex7,17110078,02CLC,Ex6,0.8084214697174701
18110090,08CLC,Ex7,17110078,02CLC,Ex4,0.7937685752012691
18110090,08CLC,Ex7,17110080,02CLC,Ex7,0.7811544871848562
18110090,08CLC,Ex7,17110080,02CLC,Ex5,0.7841972224078737
18110090,08CLC,Ex7,17110080,02CLC,Ex1,0.6786903139316675
18110090,08CLC,Ex7,17110080,02CLC,Ex3,0.7901277589910435
18110090,08CLC,Ex7,17110080,02CLC,Ex8,0.7472977918870558
18110090,08CLC,Ex7,17110080,02CLC,Ex2,0.8522814180701971
18110090,08CLC,Ex7,17110080,02CLC,Ex6,0.7727290494976756
18110090,08CLC,Ex7,17110080,02CLC,Ex4,0.7734113564491272
18110090,08CLC,Ex7,17110082,02CLC,Ex7,0.8239391632711311
18110090,08CLC,Ex7,17110082,02CLC,Ex1,0.6825431778575435
18110090,08CLC,Ex7,17110082,02CLC,Ex3,0.8031953683921269
18110090,08CLC,Ex7,17110082,02CLC,Ex8,0.7321911209221467
18110090,08CLC,Ex7,17110082,02CLC,Ex2,0.8648657072335482
18110090,08CLC,Ex7,17110082,02CLC,Ex6,0.8356568135145143
18110090,08CLC,Ex7,17110082,02CLC,Ex4,0.7857711906107063
18110090,08CLC,Ex7,17110130,09CLC,Ex7,0.8083982419528637
18110090,08CLC,Ex7,17110130,09CLC,Ex5,0.7641736033011456
18110090,08CLC,Ex7,17110130,09CLC,Ex1,0.7097261707498649
18110090,08CLC,Ex7,17110130,09CLC,Ex3,0.7886102612389893
18110090,08CLC,Ex7,17110130,09CLC,Ex8,0.7611636660145212
18110090,08CLC,Ex7,17110130,09CLC,Ex2,0.8802196777415001
18110090,08CLC,Ex7,17110130,09CLC,Ex6,0.7914305897954663
18110090,08CLC,Ex7,17110130,09CLC,Ex4,0.7674844545005952
18110090,08CLC,Ex7,17110177,09CLC,Ex5,0.7664705470976126
18110090,08CLC,Ex7,17110177,09CLC,Ex6,0.7867823892972878
18110090,08CLC,Ex7,17110230,08CLC,Ex7,0.8083982419528637
18110090,08CLC,Ex7,17110230,08CLC,Ex5,0.783830595202744
18110090,08CLC,Ex7,17110230,08CLC,Ex1,0.8551209340704248
18110090,08CLC,Ex7,17110230,08CLC,Ex3,0.8215166324660892
18110090,08CLC,Ex7,17110230,08CLC,Ex2,0.8644556568728553
18110090,08CLC,Ex7,17110230,08CLC,Ex6,0.7513551755947767
18110090,08CLC,Ex7,17110230,08CLC,Ex4,0.7588353171430785
18110090,08CLC,Ex7,17110901,03DT,Ex1,0.7585226602332537
18110090,08CLC,Ex7,18110004,01CLC,Ex5,0.8225559610248412
18110090,08CLC,Ex7,18110004,01CLC,Ex1,0.6720659573723499
18110090,08CLC,Ex7,18110004,01CLC,Ex3,0.8323658949450443
18110090,08CLC,Ex7,18110004,01CLC,Ex2,0.8658912630728733
18110090,08CLC,Ex7,18110004,01CLC,Ex6,0.843410906245519
18110090,08CLC,Ex7,18110004,01CLC,Ex4,0.8295150869285938
18110090,08CLC,Ex7,18110006,02CLC,Ex7,0.7901236741154483
18110090,08CLC,Ex7,18110006,02CLC,Ex5,0.7520136519704225
18110090,08CLC,Ex7,18110006,02CLC,Ex1,0.8620672174122023
18110090,08CLC,Ex7,18110006,02CLC,Ex3,0.7991532969822004
18110090,08CLC,Ex7,18110006,02CLC,Ex2,0.8547651454806328
18110090,08CLC,Ex7,18110006,02CLC,Ex6,0.7617707135457017
18110090,08CLC,Ex7,18110006,02CLC,Ex4,0.7694217267221418
18110090,08CLC,Ex7,18110007,02CLC,Ex7,0.7907801009714603
18110090,08CLC,Ex7,18110007,02CLC,Ex5,0.7961647320560544
18110090,08CLC,Ex7,18110007,02CLC,Ex3,0.8315675921978489
18110090,08CLC,Ex7,18110007,02CLC,Ex8,0.7691449922811094
18110090,08CLC,Ex7,18110007,02CLC,Ex6,0.7820910837471
18110090,08CLC,Ex7,18110007,02CLC,Ex4,0.8095487725167048
18110090,08CLC,Ex7,18110010,01CLC,Ex7,0.7727685715701129
18110090,08CLC,Ex7,18110010,01CLC,Ex5,0.7884371906997049
18110090,08CLC,Ex7,18110010,01CLC,Ex1,0.747999702291242
18110090,08CLC,Ex7,18110010,01CLC,Ex3,0.8083761555632365
18110090,08CLC,Ex7,18110010,01CLC,Ex8,0.7497554595015713
18110090,08CLC,Ex7,18110010,01CLC,Ex2,0.841039974151588
18110090,08CLC,Ex7,18110010,01CLC,Ex6,0.8037542848683455
18110090,08CLC,Ex7,18110010,01CLC,Ex4,0.7747465727526114
18110090,08CLC,Ex7,18110011,01CLC,Ex7,0.8091499176187781
18110090,08CLC,Ex7,18110011,01CLC,Ex5,0.7756186855393786
18110090,08CLC,Ex7,18110011,01CLC,Ex1,0.6801570443118491
18110090,08CLC,Ex7,18110011,01CLC,Ex3,0.7949677841229872
18110090,08CLC,Ex7,18110011,01CLC,Ex8,0.7671642116345894
18110090,08CLC,Ex7,18110011,01CLC,Ex2,0.850595817617748
18110090,08CLC,Ex7,18110011,01CLC,Ex6,0.8018994847543879
18110090,08CLC,Ex7,18110011,01CLC,Ex4,0.8193762535398657
18110090,08CLC,Ex7,18110012,01CLC,Ex7,0.8193365092188614
18110090,08CLC,Ex7,18110012,01CLC,Ex5,0.8225559610248412
18110090,08CLC,Ex7,18110012,01CLC,Ex1,0.6720659573723499
18110090,08CLC,Ex7,18110012,01CLC,Ex3,0.8323658949450443
18110090,08CLC,Ex7,18110012,01CLC,Ex2,0.8658912630728733
18110090,08CLC,Ex7,18110012,01CLC,Ex6,0.8556099829747695
18110090,08CLC,Ex7,18110014,02CLC,Ex7,0.7907801009714603
18110090,08CLC,Ex7,18110014,02CLC,Ex5,0.7670856751849718
18110090,08CLC,Ex7,18110014,02CLC,Ex1,0.8221290208972417
18110090,08CLC,Ex7,18110014,02CLC,Ex3,0.829597932572412
18110090,08CLC,Ex7,18110014,02CLC,Ex8,0.7165756736292401
18110090,08CLC,Ex7,18110014,02CLC,Ex6,0.7477818591786283
18110090,08CLC,Ex7,18110014,02CLC,Ex4,0.7776255898239198
18110090,08CLC,Ex7,18110020,02CLC,Ex7,0.7605021660781699
18110090,08CLC,Ex7,18110020,02CLC,Ex5,0.7792991474270821
18110090,08CLC,Ex7,18110020,02CLC,Ex1,0.7218227105275277
18110090,08CLC,Ex7,18110020,02CLC,Ex3,0.8475119387326033
18110090,08CLC,Ex7,18110020,02CLC,Ex2,0.8574961445680479
18110090,08CLC,Ex7,18110020,02CLC,Ex6,0.7824909556943637
18110090,08CLC,Ex7,18110020,02CLC,Ex4,0.7849027055005232
18110090,08CLC,Ex7,18110022,02CLC,Ex7,0.7907801009714603
18110090,08CLC,Ex7,18110022,02CLC,Ex5,0.7352672498745677
18110090,08CLC,Ex7,18110022,02CLC,Ex1,0.7038591557741165
18110090,08CLC,Ex7,18110022,02CLC,Ex3,0.7488284048845442
18110090,08CLC,Ex7,18110022,02CLC,Ex8,0.7181218900222689
18110090,08CLC,Ex7,18110022,02CLC,Ex2,0.8642751026300737
18110090,08CLC,Ex7,18110022,02CLC,Ex6,0.7477818591786283
18110090,08CLC,Ex7,18110022,02CLC,Ex4,0.7333315212867761
18110090,08CLC,Ex7,18110024,02CLC,Ex7,0.7978905466850847
18110090,08CLC,Ex7,18110024,02CLC,Ex5,0.7352672498745677
18110090,08CLC,Ex7,18110024,02CLC,Ex1,0.6469159710686654
18110090,08CLC,Ex7,18110024,02CLC,Ex3,0.709387581795454
18110090,08CLC,Ex7,18110024,02CLC,Ex2,0.8192884512245655
18110090,08CLC,Ex7,18110024,02CLC,Ex6,0.7940269571957209
18110090,08CLC,Ex7,18110024,02CLC,Ex4,0.7776255898239198
18110090,08CLC,Ex7,18110027,02CLC,Ex7,0.7907801009714603
18110090,08CLC,Ex7,18110027,02CLC,Ex5,0.743723212078275
18110090,08CLC,Ex7,18110027,02CLC,Ex1,0.6918215069217958
18110090,08CLC,Ex7,18110027,02CLC,Ex3,0.7496130860199893
18110090,08CLC,Ex7,18110027,02CLC,Ex8,0.7181218900222689
18110090,08CLC,Ex7,18110027,02CLC,Ex2,0.8547651454806328
18110090,08CLC,Ex7,18110027,02CLC,Ex6,0.7477818591786283
18110090,08CLC,Ex7,18110027,02CLC,Ex4,0.7333315212867761
18110090,08CLC,Ex7,18110028,01CLC,Ex7,0.7978905466850847
18110090,08CLC,Ex7,18110028,01CLC,Ex5,0.7714226233701293
18110090,08CLC,Ex7,18110028,01CLC,Ex1,0.7286682195133634
18110090,08CLC,Ex7,18110028,01CLC,Ex3,0.7962999779970275
18110090,08CLC,Ex7,18110028,01CLC,Ex8,0.771888735452119
18110090,08CLC,Ex7,18110028,01CLC,Ex2,0.8531583750949187
18110090,08CLC,Ex7,18110028,01CLC,Ex6,0.7940269571957209
18110090,08CLC,Ex7,18110028,01CLC,Ex4,0.771628413730719
18110090,08CLC,Ex7,18110029,02CLC,Ex7,0.767196485621924
18110090,08CLC,Ex7,18110029,02CLC,Ex5,0.8198169609789032
