s1,class1,ex1,s2,class2,ex2,score
18110382,03DT,Ex7,15110134,08CLC,Ex1,0.6687050330987636
18110382,03DT,Ex7,15110134,08CLC,Ex3,0.8681854573534984
18110382,03DT,Ex7,15110134,08CLC,Ex2,0.8711663631910689
18110382,03DT,Ex7,15110134,08CLC,Ex4,0.7960096082904122
18110382,03DT,Ex7,15110353,04DT,Ex7,0.8330169753993258
18110382,03DT,Ex7,15110353,04DT,Ex5,0.8490648053654837
18110382,03DT,Ex7,15110353,04DT,Ex1,0.7174380429736946
18110382,03DT,Ex7,15110353,04DT,Ex8,0.8673627734577695
18110382,03DT,Ex7,15110353,04DT,Ex6,0.8157423305390186
18110382,03DT,Ex7,15110353,04DT,Ex4,0.8431814564899964
18110382,03DT,Ex7,16110253,09CLC,Ex1,0.6531484803661357
18110382,03DT,Ex7,16110253,09CLC,Ex3,0.9028334993124009
18110382,03DT,Ex7,16110253,09CLC,Ex2,0.8944627134238973
18110382,03DT,Ex7,16110253,09CLC,Ex4,0.8723088110532236
18110382,03DT,Ex7,16110261,08CLC,Ex5,0.8277666648508797
18110382,03DT,Ex7,16110261,08CLC,Ex1,0.8642672212286429
18110382,03DT,Ex7,16110261,08CLC,Ex2,0.868425427154563
18110382,03DT,Ex7,16110261,08CLC,Ex6,0.8579969423419379
18110382,03DT,Ex7,16110261,08CLC,Ex4,0.8265087070136234
18110382,03DT,Ex7,16110585,08CLC,Ex1,0.6521657896769602
18110382,03DT,Ex7,16119045,09CLC,Ex5,0.8565707928077742
18110382,03DT,Ex7,16119045,09CLC,Ex1,0.6682445404329741
18110382,03DT,Ex7,16119045,09CLC,Ex3,0.8990963574718026
18110382,03DT,Ex7,16119045,09CLC,Ex2,0.9003442486366594
18110382,03DT,Ex7,16119045,09CLC,Ex6,0.8644923120157264
18110382,03DT,Ex7,16119045,09CLC,Ex4,0.8953760303918598
18110382,03DT,Ex7,17110010,02CLC,Ex7,0.759557293987197
18110382,03DT,Ex7,17110010,02CLC,Ex5,0.7739058659811106
18110382,03DT,Ex7,17110010,02CLC,Ex1,0.6695671585008237
18110382,03DT,Ex7,17110010,02CLC,Ex3,0.8002684444953234
18110382,03DT,Ex7,17110010,02CLC,Ex8,0.7533471002465203
18110382,03DT,Ex7,17110010,02CLC,Ex2,0.8557416577655149
18110382,03DT,Ex7,17110010,02CLC,Ex6,0.7723165368256362
18110382,03DT,Ex7,17110010,02CLC,Ex4,0.8002684444953234
18110382,03DT,Ex7,17110021,01CLC,Ex2,0.8607264682650566
18110382,03DT,Ex7,17110030,01CLC,Ex7,0.8033729311721078
18110382,03DT,Ex7,17110030,01CLC,Ex5,0.7961260442109032
18110382,03DT,Ex7,17110030,01CLC,Ex1,0.6667794838729428
18110382,03DT,Ex7,17110030,01CLC,Ex3,0.8176974586720737
18110382,03DT,Ex7,17110030,01CLC,Ex8,0.7302585859114016
18110382,03DT,Ex7,17110030,01CLC,Ex2,0.8300833813846111
18110382,03DT,Ex7,17110030,01CLC,Ex6,0.7866766600163428
18110382,03DT,Ex7,17110030,01CLC,Ex4,0.7975910878495166
18110382,03DT,Ex7,17110033,02CLC,Ex7,0.7663732983253815
18110382,03DT,Ex7,17110033,02CLC,Ex5,0.7943226529330742
18110382,03DT,Ex7,17110033,02CLC,Ex1,0.6680351738418852
18110382,03DT,Ex7,17110033,02CLC,Ex3,0.8152929238147206
18110382,03DT,Ex7,17110033,02CLC,Ex8,0.7400421879110826
18110382,03DT,Ex7,17110033,02CLC,Ex2,0.8648230963713163
18110382,03DT,Ex7,17110033,02CLC,Ex6,0.7738719591727623
18110382,03DT,Ex7,17110033,02CLC,Ex4,0.8043192720413208
18110382,03DT,Ex7,17110048,02CLC,Ex7,0.7631592694099235
18110382,03DT,Ex7,17110048,02CLC,Ex5,0.8048988930557085
18110382,03DT,Ex7,17110048,02CLC,Ex1,0.6723340329798785
18110382,03DT,Ex7,17110048,02CLC,Ex3,0.8131457650446677
18110382,03DT,Ex7,17110048,02CLC,Ex8,0.7302585859114016
18110382,03DT,Ex7,17110048,02CLC,Ex2,0.8486294202944812
18110382,03DT,Ex7,17110048,02CLC,Ex6,0.772596555771214
18110382,03DT,Ex7,17110048,02CLC,Ex4,0.8043192720413208
18110382,03DT,Ex7,17110049,02CLC,Ex5,0.7939309323389914
18110382,03DT,Ex7,17110049,02CLC,Ex1,0.6589479540390047
18110382,03DT,Ex7,17110049,02CLC,Ex3,0.808905966710626
18110382,03DT,Ex7,17110049,02CLC,Ex2,0.854422562652164
18110382,03DT,Ex7,17110049,02CLC,Ex6,0.7575025270905411
18110382,03DT,Ex7,17110049,02CLC,Ex4,0.7862998508527631
18110382,03DT,Ex7,17110059,02CLC,Ex7,0.7735847202625945
18110382,03DT,Ex7,17110059,02CLC,Ex5,0.7917936427886432
18110382,03DT,Ex7,17110059,02CLC,Ex1,0.6677785905166751
18110382,03DT,Ex7,17110059,02CLC,Ex3,0.8081985065397227
18110382,03DT,Ex7,17110059,02CLC,Ex8,0.7484326728296523
18110382,03DT,Ex7,17110059,02CLC,Ex2,0.8594653457403183
18110382,03DT,Ex7,17110059,02CLC,Ex6,0.7700738567113876
18110382,03DT,Ex7,17110059,02CLC,Ex4,0.7954700970131418
18110382,03DT,Ex7,17110062,02CLC,Ex7,0.8279046896105375
18110382,03DT,Ex7,17110062,02CLC,Ex5,0.7903977466436723
18110382,03DT,Ex7,17110062,02CLC,Ex1,0.6726739443612821
18110382,03DT,Ex7,17110062,02CLC,Ex3,0.8214831718376705
18110382,03DT,Ex7,17110062,02CLC,Ex8,0.7295553156047919
18110382,03DT,Ex7,17110062,02CLC,Ex2,0.8468757782663617
18110382,03DT,Ex7,17110062,02CLC,Ex6,0.8445566769425324
18110382,03DT,Ex7,17110062,02CLC,Ex4,0.799814623899949
18110382,03DT,Ex7,17110078,02CLC,Ex7,0.8226053488214273
18110382,03DT,Ex7,17110078,02CLC,Ex5,0.797570428525915
18110382,03DT,Ex7,17110078,02CLC,Ex1,0.6767144033276453
18110382,03DT,Ex7,17110078,02CLC,Ex3,0.8225471432055902
18110382,03DT,Ex7,17110078,02CLC,Ex8,0.740516375963177
18110382,03DT,Ex7,17110078,02CLC,Ex2,0.8621231640984373
18110382,03DT,Ex7,17110078,02CLC,Ex6,0.8076158087954299
18110382,03DT,Ex7,17110078,02CLC,Ex4,0.8012029040055196
18110382,03DT,Ex7,17110080,02CLC,Ex7,0.7786081951597462
18110382,03DT,Ex7,17110080,02CLC,Ex5,0.7802133668918867
18110382,03DT,Ex7,17110080,02CLC,Ex1,0.6717110210295879
18110382,03DT,Ex7,17110080,02CLC,Ex3,0.8079957056720302
18110382,03DT,Ex7,17110080,02CLC,Ex8,0.7458428228415813
18110382,03DT,Ex7,17110080,02CLC,Ex2,0.8467867746949196
18110382,03DT,Ex7,17110080,02CLC,Ex6,0.7745094448792229
18110382,03DT,Ex7,17110080,02CLC,Ex4,0.7870102088451385
18110382,03DT,Ex7,17110082,02CLC,Ex7,0.828049741245553
18110382,03DT,Ex7,17110082,02CLC,Ex1,0.6726739443612821
18110382,03DT,Ex7,17110082,02CLC,Ex3,0.8214831718376705
18110382,03DT,Ex7,17110082,02CLC,Ex8,0.7298429593688152
18110382,03DT,Ex7,17110082,02CLC,Ex2,0.8580358333885669
18110382,03DT,Ex7,17110082,02CLC,Ex6,0.8445566769425324
18110382,03DT,Ex7,17110082,02CLC,Ex4,0.799814623899949
18110382,03DT,Ex7,17110130,09CLC,Ex7,0.7890266098567514
18110382,03DT,Ex7,17110130,09CLC,Ex5,0.7475454000794157
18110382,03DT,Ex7,17110130,09CLC,Ex1,0.7012357182591875
18110382,03DT,Ex7,17110130,09CLC,Ex3,0.8014967270561906
18110382,03DT,Ex7,17110130,09CLC,Ex8,0.7467371743470069
18110382,03DT,Ex7,17110130,09CLC,Ex2,0.8776823727563879
18110382,03DT,Ex7,17110130,09CLC,Ex6,0.776453641384221
18110382,03DT,Ex7,17110130,09CLC,Ex4,0.7541407434732322
18110382,03DT,Ex7,17110177,09CLC,Ex5,0.7816000916805875
18110382,03DT,Ex7,17110177,09CLC,Ex6,0.8043095666981308
18110382,03DT,Ex7,17110230,08CLC,Ex7,0.7890266098567514
18110382,03DT,Ex7,17110230,08CLC,Ex5,0.7681251775939018
18110382,03DT,Ex7,17110230,08CLC,Ex1,0.8396498567246377
18110382,03DT,Ex7,17110230,08CLC,Ex3,0.8089428035985856
18110382,03DT,Ex7,17110230,08CLC,Ex2,0.8631152735080247
18110382,03DT,Ex7,17110230,08CLC,Ex6,0.748547180119344
18110382,03DT,Ex7,17110230,08CLC,Ex4,0.7398404511912116
18110382,03DT,Ex7,17110901,03DT,Ex1,0.7447599065165187
18110382,03DT,Ex7,18110004,01CLC,Ex5,0.8294993474979528
18110382,03DT,Ex7,18110004,01CLC,Ex1,0.6653570932777304
18110382,03DT,Ex7,18110004,01CLC,Ex3,0.8480418920516968
18110382,03DT,Ex7,18110004,01CLC,Ex2,0.8556421825915207
18110382,03DT,Ex7,18110004,01CLC,Ex6,0.8492739071531774
18110382,03DT,Ex7,18110004,01CLC,Ex4,0.8449630319457693
18110382,03DT,Ex7,18110006,02CLC,Ex7,0.7883694351396777
18110382,03DT,Ex7,18110006,02CLC,Ex5,0.7660097170550868
18110382,03DT,Ex7,18110006,02CLC,Ex1,0.8545213866492977
18110382,03DT,Ex7,18110006,02CLC,Ex3,0.8258902372665775
18110382,03DT,Ex7,18110006,02CLC,Ex2,0.850260841473937
18110382,03DT,Ex7,18110006,02CLC,Ex6,0.7657634536228558
18110382,03DT,Ex7,18110006,02CLC,Ex4,0.7938502841982348
18110382,03DT,Ex7,18110007,02CLC,Ex7,0.7890332242981954
18110382,03DT,Ex7,18110007,02CLC,Ex5,0.8000738301820922
18110382,03DT,Ex7,18110007,02CLC,Ex3,0.8441691193529355
18110382,03DT,Ex7,18110007,02CLC,Ex8,0.7655947695211159
18110382,03DT,Ex7,18110007,02CLC,Ex6,0.7809059137130171
18110382,03DT,Ex7,18110007,02CLC,Ex4,0.8172796751771655
18110382,03DT,Ex7,18110010,01CLC,Ex7,0.7642209310610373
18110382,03DT,Ex7,18110010,01CLC,Ex5,0.7844879275018518
18110382,03DT,Ex7,18110010,01CLC,Ex1,0.7166687368318952
18110382,03DT,Ex7,18110010,01CLC,Ex3,0.8283444059263799
18110382,03DT,Ex7,18110010,01CLC,Ex8,0.7447701485193882
18110382,03DT,Ex7,18110010,01CLC,Ex2,0.8390275403493788
18110382,03DT,Ex7,18110010,01CLC,Ex6,0.7958970373386846
18110382,03DT,Ex7,18110010,01CLC,Ex4,0.7892873333681614
18110382,03DT,Ex7,18110011,01CLC,Ex7,0.8218908296096435
18110382,03DT,Ex7,18110011,01CLC,Ex5,0.7950543951156528
18110382,03DT,Ex7,18110011,01CLC,Ex1,0.670294366504361
18110382,03DT,Ex7,18110011,01CLC,Ex3,0.8125398176268113
18110382,03DT,Ex7,18110011,01CLC,Ex8,0.7850742755864544
18110382,03DT,Ex7,18110011,01CLC,Ex2,0.8436902375972789
18110382,03DT,Ex7,18110011,01CLC,Ex6,0.8148055539216871
18110382,03DT,Ex7,18110011,01CLC,Ex4,0.8320141158320687
18110382,03DT,Ex7,18110012,01CLC,Ex7,0.8178805786684074
18110382,03DT,Ex7,18110012,01CLC,Ex5,0.8294993474979528
18110382,03DT,Ex7,18110012,01CLC,Ex1,0.6653570932777304
18110382,03DT,Ex7,18110012,01CLC,Ex3,0.8480418920516968
18110382,03DT,Ex7,18110012,01CLC,Ex2,0.8556421825915207
18110382,03DT,Ex7,18110012,01CLC,Ex6,0.855185853187428
18110382,03DT,Ex7,18110014,02CLC,Ex7,0.7890332242981954
18110382,03DT,Ex7,18110014,02CLC,Ex5,0.7654879935712458
18110382,03DT,Ex7,18110014,02CLC,Ex1,0.8157977903118501
18110382,03DT,Ex7,18110014,02CLC,Ex3,0.8354933981848235
18110382,03DT,Ex7,18110014,02CLC,Ex8,0.7186758773905586
18110382,03DT,Ex7,18110014,02CLC,Ex6,0.7505105834099508
18110382,03DT,Ex7,18110014,02CLC,Ex4,0.784451875065969
18110382,03DT,Ex7,18110020,02CLC,Ex7,0.7613794724386624
18110382,03DT,Ex7,18110020,02CLC,Ex5,0.784060859809751
18110382,03DT,Ex7,18110020,02CLC,Ex1,0.7094732726052884
18110382,03DT,Ex7,18110020,02CLC,Ex3,0.8520418965946073
18110382,03DT,Ex7,18110020,02CLC,Ex2,0.8458482114280143
18110382,03DT,Ex7,18110020,02CLC,Ex6,0.7834594366069023
18110382,03DT,Ex7,18110020,02CLC,Ex4,0.7845929265022278
18110382,03DT,Ex7,18110022,02CLC,Ex7,0.7890332242981954
18110382,03DT,Ex7,18110022,02CLC,Ex5,0.7390725723964231
18110382,03DT,Ex7,18110022,02CLC,Ex1,0.6992639128367106
18110382,03DT,Ex7,18110022,02CLC,Ex3,0.7399288894032403
18110382,03DT,Ex7,18110022,02CLC,Ex8,0.7222376849319114
18110382,03DT,Ex7,18110022,02CLC,Ex2,0.8556843032071619
