s1,class1,ex1,s2,class2,ex2,score
18110297,09CLC,Ex7,15110134,08CLC,Ex1,0.6650916064514759
18110297,09CLC,Ex7,15110134,08CLC,Ex3,0.8742282932587698
18110297,09CLC,Ex7,15110134,08CLC,Ex2,0.8826420004113337
18110297,09CLC,Ex7,15110134,08CLC,Ex4,0.8122034898084222
18110297,09CLC,Ex7,15110353,04DT,Ex7,0.8499677623896038
18110297,09CLC,Ex7,15110353,04DT,Ex5,0.8553211977449032
18110297,09CLC,Ex7,15110353,04DT,Ex1,0.7119809709813284
18110297,09CLC,Ex7,15110353,04DT,Ex8,0.8843194008266965
18110297,09CLC,Ex7,15110353,04DT,Ex6,0.843290317110544
18110297,09CLC,Ex7,15110353,04DT,Ex4,0.8698075473308563
18110297,09CLC,Ex7,16110253,09CLC,Ex1,0.6676765758284303
18110297,09CLC,Ex7,16110253,09CLC,Ex3,0.9143435537815094
18110297,09CLC,Ex7,16110253,09CLC,Ex2,0.9187314142199123
18110297,09CLC,Ex7,16110253,09CLC,Ex4,0.8945658119446641
18110297,09CLC,Ex7,16110261,08CLC,Ex5,0.8409314598415939
18110297,09CLC,Ex7,16110261,08CLC,Ex1,0.8580920608206228
18110297,09CLC,Ex7,16110261,08CLC,Ex2,0.8933994400090185
18110297,09CLC,Ex7,16110261,08CLC,Ex6,0.8657358774451266
18110297,09CLC,Ex7,16110261,08CLC,Ex4,0.8332724711247559
18110297,09CLC,Ex7,16110585,08CLC,Ex1,0.6696692564806273
18110297,09CLC,Ex7,16119045,09CLC,Ex5,0.8614360906861045
18110297,09CLC,Ex7,16119045,09CLC,Ex1,0.6662751158021089
18110297,09CLC,Ex7,16119045,09CLC,Ex3,0.906751179227642
18110297,09CLC,Ex7,16119045,09CLC,Ex2,0.9250654014478247
18110297,09CLC,Ex7,16119045,09CLC,Ex6,0.8676390858359838
18110297,09CLC,Ex7,16119045,09CLC,Ex4,0.9071706782266932
18110297,09CLC,Ex7,17110010,02CLC,Ex7,0.76252949912957
18110297,09CLC,Ex7,17110010,02CLC,Ex5,0.7898391670148287
18110297,09CLC,Ex7,17110010,02CLC,Ex1,0.6773378290897291
18110297,09CLC,Ex7,17110010,02CLC,Ex3,0.7950553950081524
18110297,09CLC,Ex7,17110010,02CLC,Ex8,0.7556448055415594
