s1,class1,ex1,s2,class2,ex2,score
18133042,04DT,Ex1,15110134,08CLC,Ex1,0.8035953257312166
18133042,04DT,Ex1,15110134,08CLC,Ex3,0.7265938377263499
18133042,04DT,Ex1,15110134,08CLC,Ex2,0.7411682552166199
18133042,04DT,Ex1,15110134,08CLC,Ex4,0.7107076735207529
18133042,04DT,Ex1,15110353,04DT,Ex7,0.6335697699995602
18133042,04DT,Ex1,15110353,04DT,Ex5,0.6974605264466837
18133042,04DT,Ex1,15110353,04DT,Ex1,0.7986187908960425
18133042,04DT,Ex1,15110353,04DT,Ex8,0.6480401545861373
18133042,04DT,Ex1,15110353,04DT,Ex6,0.6352225766885419
18133042,04DT,Ex1,15110353,04DT,Ex4,0.7180681190707466
18133042,04DT,Ex1,16110253,09CLC,Ex1,0.9442251906838528
18133042,04DT,Ex1,16110253,09CLC,Ex3,0.7322895643115044
18133042,04DT,Ex1,16110253,09CLC,Ex2,0.7459411600056817
18133042,04DT,Ex1,16110253,09CLC,Ex4,0.7119536752547693
18133042,04DT,Ex1,16110261,08CLC,Ex5,0.6533062947747853
18133042,04DT,Ex1,16110261,08CLC,Ex1,0.8871554623950612
18133042,04DT,Ex1,16110261,08CLC,Ex2,0.7345964185807897
18133042,04DT,Ex1,16110261,08CLC,Ex6,0.6459010829799411
18133042,04DT,Ex1,16110261,08CLC,Ex4,0.7030390490745676
18133042,04DT,Ex1,16110585,08CLC,Ex1,0.9436036500819894
18133042,04DT,Ex1,16119045,09CLC,Ex5,0.6831505633890629
18133042,04DT,Ex1,16119045,09CLC,Ex1,0.9154214683295674
18133042,04DT,Ex1,16119045,09CLC,Ex3,0.7345957840774574
18133042,04DT,Ex1,16119045,09CLC,Ex2,0.7430474855095507
18133042,04DT,Ex1,16119045,09CLC,Ex6,0.6655908199715707
18133042,04DT,Ex1,16119045,09CLC,Ex4,0.7203563104555445
18133042,04DT,Ex1,17110010,02CLC,Ex7,0.6367685508863054
18133042,04DT,Ex1,17110010,02CLC,Ex5,0.6819325554450708
18133042,04DT,Ex1,17110010,02CLC,Ex1,0.848133913158665
18133042,04DT,Ex1,17110010,02CLC,Ex3,0.6827721785531085
18133042,04DT,Ex1,17110010,02CLC,Ex8,0.628267430708188
18133042,04DT,Ex1,17110010,02CLC,Ex2,0.7420341753097902
18133042,04DT,Ex1,17110010,02CLC,Ex6,0.6696890264649854
18133042,04DT,Ex1,17110010,02CLC,Ex4,0.6827721785531085
18133042,04DT,Ex1,17110021,01CLC,Ex2,0.7406949955970049
18133042,04DT,Ex1,17110030,01CLC,Ex7,0.6428725717910405
18133042,04DT,Ex1,17110030,01CLC,Ex5,0.6574003480494341
18133042,04DT,Ex1,17110030,01CLC,Ex1,0.8261985011943956
18133042,04DT,Ex1,17110030,01CLC,Ex3,0.7082246958084826
18133042,04DT,Ex1,17110030,01CLC,Ex8,0.6107056545959392
18133042,04DT,Ex1,17110030,01CLC,Ex2,0.7307757234031503
18133042,04DT,Ex1,17110030,01CLC,Ex6,0.6451224976188534
18133042,04DT,Ex1,17110030,01CLC,Ex4,0.6842021672872075
18133042,04DT,Ex1,17110033,02CLC,Ex7,0.6348726347006939
18133042,04DT,Ex1,17110033,02CLC,Ex5,0.6579245813009216
18133042,04DT,Ex1,17110033,02CLC,Ex1,0.8111322351864406
18133042,04DT,Ex1,17110033,02CLC,Ex3,0.7053212076425552
18133042,04DT,Ex1,17110033,02CLC,Ex8,0.6196626363946056
18133042,04DT,Ex1,17110033,02CLC,Ex2,0.7378552749559477
18133042,04DT,Ex1,17110033,02CLC,Ex6,0.640536757845145
18133042,04DT,Ex1,17110033,02CLC,Ex4,0.7014169354438782
18133042,04DT,Ex1,17110048,02CLC,Ex7,0.6308938801122576
18133042,04DT,Ex1,17110048,02CLC,Ex5,0.682189410633367
18133042,04DT,Ex1,17110048,02CLC,Ex1,0.8358661862936887
18133042,04DT,Ex1,17110048,02CLC,Ex3,0.7067878716163807
18133042,04DT,Ex1,17110048,02CLC,Ex8,0.6107056545959392
18133042,04DT,Ex1,17110048,02CLC,Ex2,0.7420290480641758
18133042,04DT,Ex1,17110048,02CLC,Ex6,0.6430771890351481
18133042,04DT,Ex1,17110048,02CLC,Ex4,0.7014169354438782
18133042,04DT,Ex1,17110049,02CLC,Ex5,0.6638020392835449
18133042,04DT,Ex1,17110049,02CLC,Ex1,0.8198270115324042
18133042,04DT,Ex1,17110049,02CLC,Ex3,0.7065416106529403
18133042,04DT,Ex1,17110049,02CLC,Ex2,0.7434679049032705
18133042,04DT,Ex1,17110049,02CLC,Ex6,0.6450395879079724
18133042,04DT,Ex1,17110049,02CLC,Ex4,0.691107627554018
18133042,04DT,Ex1,17110059,02CLC,Ex7,0.6532336308572297
18133042,04DT,Ex1,17110059,02CLC,Ex5,0.686082957776619
18133042,04DT,Ex1,17110059,02CLC,Ex1,0.8316779239546686
18133042,04DT,Ex1,17110059,02CLC,Ex3,0.7087504259257946
18133042,04DT,Ex1,17110059,02CLC,Ex8,0.6256134486978963
18133042,04DT,Ex1,17110059,02CLC,Ex2,0.7425817418843508
18133042,04DT,Ex1,17110059,02CLC,Ex6,0.6556952712816351
18133042,04DT,Ex1,17110059,02CLC,Ex4,0.7004116708817689
18133042,04DT,Ex1,17110062,02CLC,Ex7,0.6564732788393877
18133042,04DT,Ex1,17110062,02CLC,Ex5,0.6672257390649369
18133042,04DT,Ex1,17110062,02CLC,Ex1,0.8217800624442823
18133042,04DT,Ex1,17110062,02CLC,Ex3,0.705533956913721
18133042,04DT,Ex1,17110062,02CLC,Ex8,0.6103989951347522
18133042,04DT,Ex1,17110062,02CLC,Ex2,0.7424553508559862
18133042,04DT,Ex1,17110062,02CLC,Ex6,0.664483665539993
18133042,04DT,Ex1,17110062,02CLC,Ex4,0.6856765111542156
18133042,04DT,Ex1,17110078,02CLC,Ex7,0.647737657903014
18133042,04DT,Ex1,17110078,02CLC,Ex5,0.6656292904244394
18133042,04DT,Ex1,17110078,02CLC,Ex1,0.8357505794705414
18133042,04DT,Ex1,17110078,02CLC,Ex3,0.71097966563811
18133042,04DT,Ex1,17110078,02CLC,Ex8,0.6143069000116417
18133042,04DT,Ex1,17110078,02CLC,Ex2,0.7438853604764473
18133042,04DT,Ex1,17110078,02CLC,Ex6,0.6501102937271945
18133042,04DT,Ex1,17110078,02CLC,Ex4,0.6912609520749967
18133042,04DT,Ex1,17110080,02CLC,Ex7,0.6453676314025686
18133042,04DT,Ex1,17110080,02CLC,Ex5,0.6774929294043833
18133042,04DT,Ex1,17110080,02CLC,Ex1,0.8207784273407676
18133042,04DT,Ex1,17110080,02CLC,Ex3,0.7074250559199531
18133042,04DT,Ex1,17110080,02CLC,Ex8,0.6311128947713653
18133042,04DT,Ex1,17110080,02CLC,Ex2,0.7425975009799004
18133042,04DT,Ex1,17110080,02CLC,Ex6,0.6400394906228948
18133042,04DT,Ex1,17110080,02CLC,Ex4,0.7045300908088684
18133042,04DT,Ex1,17110082,02CLC,Ex7,0.6562646216378015
18133042,04DT,Ex1,17110082,02CLC,Ex1,0.8217796437668078
18133042,04DT,Ex1,17110082,02CLC,Ex3,0.705533956913721
18133042,04DT,Ex1,17110082,02CLC,Ex8,0.6105482492430149
18133042,04DT,Ex1,17110082,02CLC,Ex2,0.7453429635614157
18133042,04DT,Ex1,17110082,02CLC,Ex6,0.664483665539993
18133042,04DT,Ex1,17110082,02CLC,Ex4,0.6856765111542156
18133042,04DT,Ex1,17110130,09CLC,Ex7,0.6168057608283612
18133042,04DT,Ex1,17110130,09CLC,Ex5,0.6200077475333701
18133042,04DT,Ex1,17110130,09CLC,Ex1,0.8927950647389777
18133042,04DT,Ex1,17110130,09CLC,Ex3,0.6775051885452427
18133042,04DT,Ex1,17110130,09CLC,Ex8,0.599104869957409
18133042,04DT,Ex1,17110130,09CLC,Ex2,0.7339208780348986
18133042,04DT,Ex1,17110130,09CLC,Ex6,0.6168197906335666
18133042,04DT,Ex1,17110130,09CLC,Ex4,0.6669471115873964
18133042,04DT,Ex1,17110177,09CLC,Ex5,0.627679444641706
18133042,04DT,Ex1,17110177,09CLC,Ex6,0.6269496326174961
18133042,04DT,Ex1,17110230,08CLC,Ex7,0.6168057608283612
18133042,04DT,Ex1,17110230,08CLC,Ex5,0.5915223811753094
18133042,04DT,Ex1,17110230,08CLC,Ex1,0.8867130736087231
18133042,04DT,Ex1,17110230,08CLC,Ex3,0.725696490208308
18133042,04DT,Ex1,17110230,08CLC,Ex2,0.7589233418305715
18133042,04DT,Ex1,17110230,08CLC,Ex6,0.6131615240828715
18133042,04DT,Ex1,17110230,08CLC,Ex4,0.6650826367838629
18133042,04DT,Ex1,17110901,03DT,Ex1,0.9274857778881871
18133042,04DT,Ex1,18110004,01CLC,Ex5,0.7021348356400561
18133042,04DT,Ex1,18110004,01CLC,Ex1,0.8275274058481804
18133042,04DT,Ex1,18110004,01CLC,Ex3,0.7260702973917911
18133042,04DT,Ex1,18110004,01CLC,Ex2,0.7386914992038115
18133042,04DT,Ex1,18110004,01CLC,Ex6,0.6637801852809834
18133042,04DT,Ex1,18110004,01CLC,Ex4,0.723776350930794
18133042,04DT,Ex1,18110006,02CLC,Ex7,0.6492260615482475
18133042,04DT,Ex1,18110006,02CLC,Ex5,0.6278310491229003
18133042,04DT,Ex1,18110006,02CLC,Ex1,0.8850537188675093
18133042,04DT,Ex1,18110006,02CLC,Ex3,0.7127516310191849
18133042,04DT,Ex1,18110006,02CLC,Ex2,0.7469719387590885
18133042,04DT,Ex1,18110006,02CLC,Ex6,0.6160573682966012
18133042,04DT,Ex1,18110006,02CLC,Ex4,0.6801639132458588
18133042,04DT,Ex1,18110007,02CLC,Ex7,0.6496511955152858
18133042,04DT,Ex1,18110007,02CLC,Ex5,0.6774647309069048
18133042,04DT,Ex1,18110007,02CLC,Ex3,0.7316533545012115
18133042,04DT,Ex1,18110007,02CLC,Ex8,0.63875470981267
18133042,04DT,Ex1,18110007,02CLC,Ex6,0.6529277157856197
18133042,04DT,Ex1,18110007,02CLC,Ex4,0.7049935621874673
18133042,04DT,Ex1,18110010,01CLC,Ex7,0.6272189362987026
18133042,04DT,Ex1,18110010,01CLC,Ex5,0.6562678987648398
18133042,04DT,Ex1,18110010,01CLC,Ex1,0.6991326934818564
18133042,04DT,Ex1,18110010,01CLC,Ex3,0.7174205558816182
