s1,class1,ex1,s2,class2,ex2,score
18110281,03DT,Ex7,15110134,08CLC,Ex1,0.691573254922603
18110281,03DT,Ex7,15110134,08CLC,Ex3,0.8732365898641885
18110281,03DT,Ex7,15110134,08CLC,Ex2,0.8855571057019609
18110281,03DT,Ex7,15110134,08CLC,Ex4,0.813012117463531
18110281,03DT,Ex7,15110353,04DT,Ex7,0.7475363716483117
18110281,03DT,Ex7,15110353,04DT,Ex5,0.8444799806136604
18110281,03DT,Ex7,15110353,04DT,Ex1,0.7316827576445497
18110281,03DT,Ex7,15110353,04DT,Ex8,0.8088577489058176
18110281,03DT,Ex7,15110353,04DT,Ex6,0.7555671719790891
18110281,03DT,Ex7,15110353,04DT,Ex4,0.8357890045100992
18110281,03DT,Ex7,16110253,09CLC,Ex1,0.6758681822481544
18110281,03DT,Ex7,16110253,09CLC,Ex3,0.8922194540500641
18110281,03DT,Ex7,16110253,09CLC,Ex2,0.9066530329339645
18110281,03DT,Ex7,16110253,09CLC,Ex4,0.8633428691724024
18110281,03DT,Ex7,16110261,08CLC,Ex5,0.7629151660511752
18110281,03DT,Ex7,16110261,08CLC,Ex1,0.8618746095082976
18110281,03DT,Ex7,16110261,08CLC,Ex2,0.8777566223308958
18110281,03DT,Ex7,16110261,08CLC,Ex6,0.7979399284201677
18110281,03DT,Ex7,16110261,08CLC,Ex4,0.8256074354566377
18110281,03DT,Ex7,16110585,08CLC,Ex1,0.674824878486783
18110281,03DT,Ex7,16119045,09CLC,Ex5,0.8095479275692593
18110281,03DT,Ex7,16119045,09CLC,Ex1,0.6884857522958965
18110281,03DT,Ex7,16119045,09CLC,Ex3,0.8788610986050438
18110281,03DT,Ex7,16119045,09CLC,Ex2,0.9070217045674841
18110281,03DT,Ex7,16119045,09CLC,Ex6,0.8297997715408236
18110281,03DT,Ex7,16119045,09CLC,Ex4,0.8765981967009387
18110281,03DT,Ex7,17110010,02CLC,Ex7,0.7627165264006958
18110281,03DT,Ex7,17110010,02CLC,Ex5,0.7631132159648197
18110281,03DT,Ex7,17110010,02CLC,Ex1,0.7038994838852854
18110281,03DT,Ex7,17110010,02CLC,Ex3,0.818444860032481
18110281,03DT,Ex7,17110010,02CLC,Ex8,0.7347766186426333
18110281,03DT,Ex7,17110010,02CLC,Ex2,0.8882813155651093
18110281,03DT,Ex7,17110010,02CLC,Ex6,0.7702468507066619
18110281,03DT,Ex7,17110010,02CLC,Ex4,0.818444860032481
18110281,03DT,Ex7,17110021,01CLC,Ex2,0.8795754060149192
18110281,03DT,Ex7,17110030,01CLC,Ex7,0.7673681772988418
18110281,03DT,Ex7,17110030,01CLC,Ex5,0.7702799254560215
18110281,03DT,Ex7,17110030,01CLC,Ex1,0.6992148580711063
18110281,03DT,Ex7,17110030,01CLC,Ex3,0.8432985448612357
18110281,03DT,Ex7,17110030,01CLC,Ex8,0.7188328212485627
18110281,03DT,Ex7,17110030,01CLC,Ex2,0.8683245253156532
18110281,03DT,Ex7,17110030,01CLC,Ex6,0.7630308248621204
18110281,03DT,Ex7,17110030,01CLC,Ex4,0.8194321430566018
18110281,03DT,Ex7,17110033,02CLC,Ex7,0.7432483469064419
18110281,03DT,Ex7,17110033,02CLC,Ex5,0.7694547046975392
18110281,03DT,Ex7,17110033,02CLC,Ex1,0.7033920930113111
18110281,03DT,Ex7,17110033,02CLC,Ex3,0.8380899081627528
18110281,03DT,Ex7,17110033,02CLC,Ex8,0.7195038728069851
18110281,03DT,Ex7,17110033,02CLC,Ex2,0.8943672795574387
18110281,03DT,Ex7,17110033,02CLC,Ex6,0.7493211197853088
18110281,03DT,Ex7,17110033,02CLC,Ex4,0.8204635083675385
18110281,03DT,Ex7,17110048,02CLC,Ex7,0.7560883412620151
18110281,03DT,Ex7,17110048,02CLC,Ex5,0.8024989975535352
18110281,03DT,Ex7,17110048,02CLC,Ex1,0.705803430261034
18110281,03DT,Ex7,17110048,02CLC,Ex3,0.8318363841589507
18110281,03DT,Ex7,17110048,02CLC,Ex8,0.7188328212485627
18110281,03DT,Ex7,17110048,02CLC,Ex2,0.8866615502273335
18110281,03DT,Ex7,17110048,02CLC,Ex6,0.7638838239038738
18110281,03DT,Ex7,17110048,02CLC,Ex4,0.8204635083675385
18110281,03DT,Ex7,17110049,02CLC,Ex5,0.779629995322598
18110281,03DT,Ex7,17110049,02CLC,Ex1,0.6968234367668629
18110281,03DT,Ex7,17110049,02CLC,Ex3,0.8346850657672212
18110281,03DT,Ex7,17110049,02CLC,Ex2,0.8947875576990622
18110281,03DT,Ex7,17110049,02CLC,Ex6,0.7550739896053459
18110281,03DT,Ex7,17110049,02CLC,Ex4,0.8067089805348975
18110281,03DT,Ex7,17110059,02CLC,Ex7,0.7818377843113984
18110281,03DT,Ex7,17110059,02CLC,Ex5,0.7916947350532877
18110281,03DT,Ex7,17110059,02CLC,Ex1,0.700461974278802
18110281,03DT,Ex7,17110059,02CLC,Ex3,0.8361294609758089
18110281,03DT,Ex7,17110059,02CLC,Ex8,0.7513219359375182
18110281,03DT,Ex7,17110059,02CLC,Ex2,0.8923700742423535
18110281,03DT,Ex7,17110059,02CLC,Ex6,0.7791472330514122
18110281,03DT,Ex7,17110059,02CLC,Ex4,0.818314864842788
18110281,03DT,Ex7,17110062,02CLC,Ex7,0.8146744793770778
18110281,03DT,Ex7,17110062,02CLC,Ex5,0.778634921181947
18110281,03DT,Ex7,17110062,02CLC,Ex1,0.7027019374298327
18110281,03DT,Ex7,17110062,02CLC,Ex3,0.8462188695158277
18110281,03DT,Ex7,17110062,02CLC,Ex8,0.7180483356957704
18110281,03DT,Ex7,17110062,02CLC,Ex2,0.8886252811976841
18110281,03DT,Ex7,17110062,02CLC,Ex6,0.8305692702062487
18110281,03DT,Ex7,17110062,02CLC,Ex4,0.8205434809892606
