s1,class1,ex1,s2,class2,ex2,score
18110398,02CLC,Ex5,15110134,08CLC,Ex1,0.6662480938941875
18110398,02CLC,Ex5,15110134,08CLC,Ex3,0.8335290457688126
18110398,02CLC,Ex5,15110134,08CLC,Ex2,0.8648038730862435
18110398,02CLC,Ex5,15110134,08CLC,Ex4,0.7716579337914785
18110398,02CLC,Ex5,15110353,04DT,Ex7,0.7015725428567213
18110398,02CLC,Ex5,15110353,04DT,Ex5,0.8205802848032855
18110398,02CLC,Ex5,15110353,04DT,Ex1,0.7361545523871547
18110398,02CLC,Ex5,15110353,04DT,Ex8,0.7482140942571973
18110398,02CLC,Ex5,15110353,04DT,Ex6,0.7138344799276701
18110398,02CLC,Ex5,15110353,04DT,Ex4,0.8047360666773536
18110398,02CLC,Ex5,16110253,09CLC,Ex1,0.6600252623821414
18110398,02CLC,Ex5,16110253,09CLC,Ex3,0.8556495043635368
18110398,02CLC,Ex5,16110253,09CLC,Ex2,0.8909325459424187
18110398,02CLC,Ex5,16110253,09CLC,Ex4,0.8187268491185039
18110398,02CLC,Ex5,16110261,08CLC,Ex5,0.7466492005077326
18110398,02CLC,Ex5,16110261,08CLC,Ex1,0.9015102244236253
18110398,02CLC,Ex5,16110261,08CLC,Ex2,0.8799233152263466
18110398,02CLC,Ex5,16110261,08CLC,Ex6,0.7316841381401739
18110398,02CLC,Ex5,16110261,08CLC,Ex4,0.8069109133091467
18110398,02CLC,Ex5,16110585,08CLC,Ex1,0.6590431133328483
18110398,02CLC,Ex5,16119045,09CLC,Ex5,0.8024460304189812
18110398,02CLC,Ex5,16119045,09CLC,Ex1,0.6675465501457281
18110398,02CLC,Ex5,16119045,09CLC,Ex3,0.8509178383677614
18110398,02CLC,Ex5,16119045,09CLC,Ex2,0.896929147731827
18110398,02CLC,Ex5,16119045,09CLC,Ex6,0.7701256839913617
18110398,02CLC,Ex5,16119045,09CLC,Ex4,0.8397385865739249
18110398,02CLC,Ex5,17110010,02CLC,Ex7,0.7272458092873151
18110398,02CLC,Ex5,17110010,02CLC,Ex5,0.7839578365507934
18110398,02CLC,Ex5,17110010,02CLC,Ex1,0.6763117161728222
18110398,02CLC,Ex5,17110010,02CLC,Ex3,0.8228124480726372
18110398,02CLC,Ex5,17110010,02CLC,Ex8,0.7078335611593156
18110398,02CLC,Ex5,17110010,02CLC,Ex2,0.9442804793277418
