s1,class1,ex1,s2,class2,ex2,score
18130043,04DT,Ex7,15110134,08CLC,Ex1,0.6827915622357358
18130043,04DT,Ex7,15110134,08CLC,Ex3,0.9100134846042184
18130043,04DT,Ex7,15110134,08CLC,Ex2,0.9107328532786851
18130043,04DT,Ex7,15110134,08CLC,Ex4,0.8276107252547236
18130043,04DT,Ex7,15110353,04DT,Ex7,0.8223908201736563
18130043,04DT,Ex7,15110353,04DT,Ex5,0.8700494986335072
18130043,04DT,Ex7,15110353,04DT,Ex1,0.7243825558411039
18130043,04DT,Ex7,15110353,04DT,Ex8,0.9308924788590704
18130043,04DT,Ex7,15110353,04DT,Ex6,0.8186712425505352
18130043,04DT,Ex7,15110353,04DT,Ex4,0.8603207701986486
18130043,04DT,Ex7,16110253,09CLC,Ex1,0.667300324973672
18130043,04DT,Ex7,16110253,09CLC,Ex3,0.9421102672815322
18130043,04DT,Ex7,16110253,09CLC,Ex2,0.9431791158283458
18130043,04DT,Ex7,16110253,09CLC,Ex4,0.8947139944231838
18130043,04DT,Ex7,16110261,08CLC,Ex5,0.8095113079592655
18130043,04DT,Ex7,16110261,08CLC,Ex1,0.8658417239785194
18130043,04DT,Ex7,16110261,08CLC,Ex2,0.911221981048584
18130043,04DT,Ex7,16110261,08CLC,Ex6,0.8355240152557555
18130043,04DT,Ex7,16110261,08CLC,Ex4,0.8478821946372246
18130043,04DT,Ex7,16110585,08CLC,Ex1,0.6662207275282505
18130043,04DT,Ex7,16119045,09CLC,Ex5,0.8691952222619544
18130043,04DT,Ex7,16119045,09CLC,Ex1,0.6844352037575893
18130043,04DT,Ex7,16119045,09CLC,Ex3,0.9428479876004013
18130043,04DT,Ex7,16119045,09CLC,Ex2,0.953701379787491
18130043,04DT,Ex7,16119045,09CLC,Ex6,0.8756980286613977
18130043,04DT,Ex7,16119045,09CLC,Ex4,0.9318568854077348
18130043,04DT,Ex7,17110010,02CLC,Ex7,0.7646055480519545
18130043,04DT,Ex7,17110010,02CLC,Ex5,0.7914669624795871
18130043,04DT,Ex7,17110010,02CLC,Ex1,0.6863389445479805
18130043,04DT,Ex7,17110010,02CLC,Ex3,0.8018789459497501
18130043,04DT,Ex7,17110010,02CLC,Ex8,0.7399484457171598
18130043,04DT,Ex7,17110010,02CLC,Ex2,0.8756417344851666
18130043,04DT,Ex7,17110010,02CLC,Ex6,0.7870957651066541
18130043,04DT,Ex7,17110010,02CLC,Ex4,0.8018789459497501
18130043,04DT,Ex7,17110021,01CLC,Ex2,0.8810248158872127
18130043,04DT,Ex7,17110030,01CLC,Ex7,0.8170267408264095
18130043,04DT,Ex7,17110030,01CLC,Ex5,0.8118843565331423
18130043,04DT,Ex7,17110030,01CLC,Ex1,0.6830038384693425
18130043,04DT,Ex7,17110030,01CLC,Ex3,0.833909883814038
18130043,04DT,Ex7,17110030,01CLC,Ex8,0.7252135910268681
18130043,04DT,Ex7,17110030,01CLC,Ex2,0.8519251769916578
18130043,04DT,Ex7,17110030,01CLC,Ex6,0.8019418518840175
18130043,04DT,Ex7,17110030,01CLC,Ex4,0.8001932509635624
18130043,04DT,Ex7,17110033,02CLC,Ex7,0.7622702931882915
18130043,04DT,Ex7,17110033,02CLC,Ex5,0.7825937584769435
18130043,04DT,Ex7,17110033,02CLC,Ex1,0.6841551050118038
18130043,04DT,Ex7,17110033,02CLC,Ex3,0.8345467991850994
18130043,04DT,Ex7,17110033,02CLC,Ex8,0.7351340596680245
18130043,04DT,Ex7,17110033,02CLC,Ex2,0.8817074701383516
18130043,04DT,Ex7,17110033,02CLC,Ex6,0.7678787380456924
18130043,04DT,Ex7,17110033,02CLC,Ex4,0.8053200942277908
