s1,class1,ex1,s2,class2,ex2,score
16110585,08CLC,Ex1,15110134,08CLC,Ex1,0.8022411085189657
16110585,08CLC,Ex1,15110134,08CLC,Ex3,0.7328052961943197
16110585,08CLC,Ex1,15110134,08CLC,Ex2,0.747581273317337
16110585,08CLC,Ex1,15110134,08CLC,Ex4,0.7134776004787647
16110585,08CLC,Ex1,15110353,04DT,Ex7,0.6363708906313952
16110585,08CLC,Ex1,15110353,04DT,Ex5,0.6979328842338072
16110585,08CLC,Ex1,15110353,04DT,Ex1,0.799274336060752
16110585,08CLC,Ex1,15110353,04DT,Ex8,0.6515668530521219
16110585,08CLC,Ex1,15110353,04DT,Ex6,0.6392487318060079
16110585,08CLC,Ex1,15110353,04DT,Ex4,0.715887600183487
16110585,08CLC,Ex1,16110253,09CLC,Ex1,0.998166540334391
16110585,08CLC,Ex1,16110253,09CLC,Ex3,0.732660721540451
16110585,08CLC,Ex1,16110253,09CLC,Ex2,0.7462795026162091
16110585,08CLC,Ex1,16110253,09CLC,Ex4,0.712474784173003
16110585,08CLC,Ex1,16110261,08CLC,Ex5,0.6559114429592526
16110585,08CLC,Ex1,16110261,08CLC,Ex1,0.8921204344792799
16110585,08CLC,Ex1,16110261,08CLC,Ex2,0.7314507450865603
16110585,08CLC,Ex1,16110261,08CLC,Ex6,0.6479794061122901
16110585,08CLC,Ex1,16110261,08CLC,Ex4,0.7007515037368084
16110585,08CLC,Ex1,16110585,08CLC,Ex1,0.9999999965346137
16110585,08CLC,Ex1,16119045,09CLC,Ex5,0.6894105522131379
16110585,08CLC,Ex1,16119045,09CLC,Ex1,0.9084515339032763
16110585,08CLC,Ex1,16119045,09CLC,Ex3,0.7349602057068956
16110585,08CLC,Ex1,16119045,09CLC,Ex2,0.743329041693584
16110585,08CLC,Ex1,16119045,09CLC,Ex6,0.6712094780188126
16110585,08CLC,Ex1,16119045,09CLC,Ex4,0.7221624628432746
16110585,08CLC,Ex1,17110010,02CLC,Ex7,0.6432820234001647
16110585,08CLC,Ex1,17110010,02CLC,Ex5,0.6843584112024733
16110585,08CLC,Ex1,17110010,02CLC,Ex1,0.8665002120669777
16110585,08CLC,Ex1,17110010,02CLC,Ex3,0.6831325659385095
16110585,08CLC,Ex1,17110010,02CLC,Ex8,0.6372963287750212
16110585,08CLC,Ex1,17110010,02CLC,Ex2,0.7413548496832331
16110585,08CLC,Ex1,17110010,02CLC,Ex6,0.672340443451269
16110585,08CLC,Ex1,17110010,02CLC,Ex4,0.6831325659385095
16110585,08CLC,Ex1,17110021,01CLC,Ex2,0.7398554675281048
16110585,08CLC,Ex1,17110030,01CLC,Ex7,0.6473417417756442
16110585,08CLC,Ex1,17110030,01CLC,Ex5,0.6620251627210627
16110585,08CLC,Ex1,17110030,01CLC,Ex1,0.8418984916515466
16110585,08CLC,Ex1,17110030,01CLC,Ex3,0.7092081322422568
16110585,08CLC,Ex1,17110030,01CLC,Ex8,0.6220742810884832
16110585,08CLC,Ex1,17110030,01CLC,Ex2,0.7318625995381312
16110585,08CLC,Ex1,17110030,01CLC,Ex6,0.650440548202057
16110585,08CLC,Ex1,17110030,01CLC,Ex4,0.6842405848335802
16110585,08CLC,Ex1,17110033,02CLC,Ex7,0.6394109559337516
16110585,08CLC,Ex1,17110033,02CLC,Ex5,0.6658010707395833
16110585,08CLC,Ex1,17110033,02CLC,Ex1,0.8277878383227757
16110585,08CLC,Ex1,17110033,02CLC,Ex3,0.7069204049529852
16110585,08CLC,Ex1,17110033,02CLC,Ex8,0.6304177108669339
16110585,08CLC,Ex1,17110033,02CLC,Ex2,0.7371152136232946
16110585,08CLC,Ex1,17110033,02CLC,Ex6,0.6471846773074224
16110585,08CLC,Ex1,17110033,02CLC,Ex4,0.7035959314107895
16110585,08CLC,Ex1,17110048,02CLC,Ex7,0.6388460722100768
16110585,08CLC,Ex1,17110048,02CLC,Ex5,0.6927703081670663
16110585,08CLC,Ex1,17110048,02CLC,Ex1,0.8479156665729753
16110585,08CLC,Ex1,17110048,02CLC,Ex3,0.7077467131453592
16110585,08CLC,Ex1,17110048,02CLC,Ex8,0.6220742810884832
16110585,08CLC,Ex1,17110048,02CLC,Ex2,0.7406686963403926
16110585,08CLC,Ex1,17110048,02CLC,Ex6,0.6543525693194308
16110585,08CLC,Ex1,17110048,02CLC,Ex4,0.7035959314107895
16110585,08CLC,Ex1,17110049,02CLC,Ex5,0.6712764967522473
16110585,08CLC,Ex1,17110049,02CLC,Ex1,0.8380223343318159
16110585,08CLC,Ex1,17110049,02CLC,Ex3,0.7077614163097582
16110585,08CLC,Ex1,17110049,02CLC,Ex2,0.7427393875004332
16110585,08CLC,Ex1,17110049,02CLC,Ex6,0.6519323726625819
16110585,08CLC,Ex1,17110049,02CLC,Ex4,0.6916240260737841
16110585,08CLC,Ex1,17110059,02CLC,Ex7,0.6574606618373032
16110585,08CLC,Ex1,17110059,02CLC,Ex5,0.6900665645267585
16110585,08CLC,Ex1,17110059,02CLC,Ex1,0.8500382227911836
16110585,08CLC,Ex1,17110059,02CLC,Ex3,0.7101459590331564
16110585,08CLC,Ex1,17110059,02CLC,Ex8,0.633217773964109
16110585,08CLC,Ex1,17110059,02CLC,Ex2,0.7418472580611706
16110585,08CLC,Ex1,17110059,02CLC,Ex6,0.6605634635686874
16110585,08CLC,Ex1,17110059,02CLC,Ex4,0.7012985156930012
16110585,08CLC,Ex1,17110062,02CLC,Ex7,0.6619150404533461
16110585,08CLC,Ex1,17110062,02CLC,Ex5,0.6733339066461971
16110585,08CLC,Ex1,17110062,02CLC,Ex1,0.8374553071730064
16110585,08CLC,Ex1,17110062,02CLC,Ex3,0.7062020147130603
16110585,08CLC,Ex1,17110062,02CLC,Ex8,0.6217696326544307
16110585,08CLC,Ex1,17110062,02CLC,Ex2,0.7417568255748067
16110585,08CLC,Ex1,17110062,02CLC,Ex6,0.6713928542444556
16110585,08CLC,Ex1,17110062,02CLC,Ex4,0.6860430384548302
16110585,08CLC,Ex1,17110078,02CLC,Ex7,0.6529588171255749
16110585,08CLC,Ex1,17110078,02CLC,Ex5,0.6732949501245605
16110585,08CLC,Ex1,17110078,02CLC,Ex1,0.8524163436235451
16110585,08CLC,Ex1,17110078,02CLC,Ex3,0.711534623295889
16110585,08CLC,Ex1,17110078,02CLC,Ex8,0.6224684507186924
16110585,08CLC,Ex1,17110078,02CLC,Ex2,0.7429801414652568
16110585,08CLC,Ex1,17110078,02CLC,Ex6,0.6562077336841159
16110585,08CLC,Ex1,17110078,02CLC,Ex4,0.6915651316769788
16110585,08CLC,Ex1,17110080,02CLC,Ex7,0.6485994979091313
16110585,08CLC,Ex1,17110080,02CLC,Ex5,0.6797172766816508
16110585,08CLC,Ex1,17110080,02CLC,Ex1,0.8369514145634391
16110585,08CLC,Ex1,17110080,02CLC,Ex3,0.7087147480474328
16110585,08CLC,Ex1,17110080,02CLC,Ex8,0.6413900959423653
16110585,08CLC,Ex1,17110080,02CLC,Ex2,0.7417594134807587
16110585,08CLC,Ex1,17110080,02CLC,Ex6,0.6471148961429656
16110585,08CLC,Ex1,17110080,02CLC,Ex4,0.7040493125915528
16110585,08CLC,Ex1,17110082,02CLC,Ex7,0.6616829260517318
16110585,08CLC,Ex1,17110082,02CLC,Ex1,0.8374553071730064
16110585,08CLC,Ex1,17110082,02CLC,Ex3,0.7062020147130603
16110585,08CLC,Ex1,17110082,02CLC,Ex8,0.6219078246373203
16110585,08CLC,Ex1,17110082,02CLC,Ex2,0.7499291628599167
16110585,08CLC,Ex1,17110082,02CLC,Ex6,0.6713928542444556
16110585,08CLC,Ex1,17110082,02CLC,Ex4,0.6860430384548302
16110585,08CLC,Ex1,17110130,09CLC,Ex7,0.6222096980251266
16110585,08CLC,Ex1,17110130,09CLC,Ex5,0.625638155091782
16110585,08CLC,Ex1,17110130,09CLC,Ex1,0.9051199466268592
16110585,08CLC,Ex1,17110130,09CLC,Ex3,0.6768233905561635
16110585,08CLC,Ex1,17110130,09CLC,Ex8,0.6056784399340863
16110585,08CLC,Ex1,17110130,09CLC,Ex2,0.7342080785625282
16110585,08CLC,Ex1,17110130,09CLC,Ex6,0.6230299250175761
16110585,08CLC,Ex1,17110130,09CLC,Ex4,0.6705459881848936
